City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Walvis Bay,NA,2021-09-18 18:41:27,-22.9575,14.5053,59.09,72,0,8.05
296,Nantucket,US,2021-09-18 18:36:38,41.2835,-70.0995,75.31,79,40,19.57
297,Kununurra,AU,2021-09-18 18:41:27,-15.7667,128.7333,73.38,88,7,3.44
298,Zomin,UZ,2021-09-18 18:41:27,39.9606,68.3958,72.25,12,0,4.85
299,Fenoarivo,MG,2021-09-18 18:41:28,-18.933,47.4354,64.47,82,75,14.97
300,Shawville,CA,2021-09-18 18:41:28,45.6001,-76.4827,72.34,32,100,7.83
301,Berlevag,NO,2021-09-18 18:39:39,70.8578,29.0864,44.6,72,0,18.25
302,Lompoc,US,2021-09-18 18:40:01,34.6391,-120.4579,71.02,71,90,0.0
303,Marsa Matruh,EG,2021-09-18 18:41:29,31.3525,27.2453,79.0,78,0,10.36
304,Tete,MZ,2021-09-18 18:41:29,-16.1564,33.5867,71.69,73,75,9.22
305,Toora-Khem,RU,2021-09-18 18:41:29,52.4675,96.11,47.19,82,75,4.5
306,Cikampek,ID,2021-09-18 18:41:30,-6.4197,107.4558,77.76,81,98,4.36
307,Leningradskiy,RU,2021-09-18 18:41:30,69.3833,178.4167,23.52,87,75,14.03
308,Tecoanapa,MX,2021-09-18 18:41:30,16.5167,-98.75,85.93,64,92,3.87
309,Qinhuangdao,CN,2021-09-18 18:41:31,39.9317,119.5883,65.77,70,100,4.03
310,Aykhal,RU,2021-09-18 18:41:31,66.0,111.5,26.06,84,9,1.59
311,Grindavik,IS,2021-09-18 18:41:32,63.8424,-22.4338,48.15,93,90,14.97
312,Andra,RU,2021-09-18 18:41:32,62.5147,65.8878,33.26,97,100,19.08
313,Avera,US,2021-09-18 18:41:32,33.194,-82.5271,86.92,50,100,4.5
314,Matagami,CA,2021-09-18 18:41:33,49.7502,-77.6328,51.91,82,90,6.91
315,San Quintin,MX,2021-09-18 18:41:33,30.4833,-115.95,73.8,66,0,16.35
316,Portadown,GB,2021-09-18 18:41:33,54.4241,-6.4412,60.62,90,100,5.86
317,Komsomolskiy,UZ,2021-09-18 18:41:34,40.4272,71.7189,68.72,45,0,6.91
318,Hami,CN,2021-09-18 18:41:34,42.8,93.45,72.82,21,99,3.98
319,Kudahuvadhoo,MV,2021-09-18 18:41:34,2.6708,72.8944,82.63,76,100,6.73
320,Puerto Colombia,CO,2021-09-18 18:41:34,10.9878,-74.9547,91.49,73,16,17.05
321,Mangan,IN,2021-09-18 18:41:35,27.5167,88.5333,73.36,81,16,3.13
322,Hulan Ergi,CN,2021-09-18 18:41:35,47.2042,123.6333,49.17,90,100,13.42
323,Nola,IT,2021-09-18 18:41:35,40.922,14.5329,77.56,63,68,2.75
324,Okhotsk,RU,2021-09-18 18:41:36,59.3833,143.3,42.49,87,100,4.09
325,Cuamba,MZ,2021-09-18 18:41:36,-14.8031,36.5372,71.67,69,26,9.86
326,Puerto Palomas,MX,2021-09-18 18:41:36,31.7667,-107.6167,88.93,20,0,7.87
327,Lazaro Cardenas,MX,2021-09-18 18:41:37,17.9583,-102.2,83.84,72,89,6.44
328,Virtsu,EE,2021-09-18 18:41:37,58.5716,23.5115,44.94,76,2,15.21
329,Alenquer,BR,2021-09-18 18:41:38,-1.9417,-54.7383,89.94,47,100,4.32
330,Rauma,FI,2021-09-18 18:41:38,61.1272,21.5113,48.24,59,100,6.71
331,Vestmanna,FO,2021-09-18 18:41:38,62.1564,-7.1664,52.72,94,90,16.11
332,Kavieng,PG,2021-09-18 18:41:38,-2.5744,150.7967,82.89,75,47,13.18
333,Faya,SA,2021-09-18 18:41:39,18.3851,42.4509,75.31,22,11,9.13
334,Havoysund,NO,2021-09-18 18:41:39,70.9963,24.6622,45.48,72,100,11.88
335,Saint-Louis,SN,2021-09-18 18:41:40,16.3333,-15.0,83.84,46,100,5.7
336,Kirakira,SB,2021-09-18 18:41:40,-10.4544,161.9205,79.23,86,98,12.08
337,Pangnirtung,CA,2021-09-18 18:38:46,66.1451,-65.7125,35.6,51,90,0.0
338,Qaqortoq,GL,2021-09-18 18:41:41,60.7167,-46.0333,45.1,88,100,2.62
339,Mazagao,BR,2021-09-18 18:41:41,-0.115,-51.2894,95.05,42,85,4.97
340,Savelugu,GH,2021-09-18 18:41:42,9.6244,-0.8253,80.71,73,55,6.49
341,Torbay,CA,2021-09-18 18:39:13,47.6666,-52.7314,72.75,72,20,20.71
342,Matadi,CD,2021-09-18 18:41:42,-5.8167,13.45,79.16,63,25,9.31
343,Plettenberg Bay,ZA,2021-09-18 18:41:42,-34.0527,23.3716,57.96,75,89,15.3
344,Grimshaw,CA,2021-09-18 18:41:43,56.1834,-117.6027,48.9,87,90,13.8
345,College,US,2021-09-18 18:38:22,64.8569,-147.8028,39.52,80,75,4.61
346,Martapura,ID,2021-09-18 18:41:43,-3.4167,114.85,75.29,88,100,2.3
347,Port Hedland,AU,2021-09-18 18:41:43,-20.3167,118.5667,66.25,68,0,6.91
348,Barao De Melgaco,BR,2021-09-18 18:41:44,-16.1944,-55.9675,102.72,10,8,6.96
349,Praia Da Vitoria,PT,2021-09-18 18:41:44,38.7333,-27.0667,73.65,64,20,6.38
350,Pandharpur,IN,2021-09-18 18:39:53,17.6667,75.3333,77.56,72,87,11.25
351,Kontagora,NG,2021-09-18 18:41:44,10.3999,5.4695,75.22,90,47,2.93
352,Araouane,ML,2021-09-18 18:41:45,18.9048,-3.5265,101.44,14,100,5.26
353,Sobolevo,RU,2021-09-18 18:41:45,54.4299,31.8996,41.74,93,100,23.76
354,Fortuna,US,2021-09-18 18:41:45,40.5982,-124.1573,63.36,75,40,1.99
355,Sabang,ID,2021-09-18 18:41:46,5.8933,95.3214,81.46,72,100,1.74
356,Alice Springs,AU,2021-09-18 18:41:15,-23.7,133.8833,51.35,87,60,5.75
357,Minatitlan,MX,2021-09-18 18:41:46,17.9833,-94.5167,86.09,79,75,8.05
358,Leh,IN,2021-09-18 18:41:46,34.1667,77.5833,60.71,25,0,4.99
359,Araguaina,BR,2021-09-18 18:41:47,-7.1911,-48.2072,101.26,18,87,5.26
360,Lock Haven,US,2021-09-18 18:41:47,41.137,-77.4469,87.08,49,61,5.66
361,Kirkland Lake,CA,2021-09-18 18:41:47,48.1446,-80.0377,61.09,51,11,5.77
362,Namatanai,PG,2021-09-18 18:41:48,-3.6667,152.4333,79.93,79,87,7.54
363,Saint-Augustin,CA,2021-09-18 18:41:48,51.226,-58.6502,67.82,72,80,25.12
364,Mahajanga,MG,2021-09-18 18:41:48,-15.7167,46.3167,78.82,78,0,9.22
365,Fort Saint James,CA,2021-09-18 18:41:49,54.4333,-124.25,50.0,73,99,5.46
366,Coquimbo,CL,2021-09-18 18:38:39,-29.9533,-71.3436,60.53,67,0,11.5
367,Alta Floresta,BR,2021-09-18 18:41:49,-9.8756,-56.0861,91.22,55,75,5.75
368,Govindgarh,IN,2021-09-18 18:41:50,27.5,76.9833,78.31,86,0,6.4
369,Wanning,CN,2021-09-18 18:41:50,18.8003,110.3967,79.05,83,2,3.29
370,Vicente Guerrero,MX,2021-09-18 18:41:50,19.1194,-98.1708,67.53,59,100,4.5
371,Mariental,NA,2021-09-18 18:41:50,-24.6333,17.9667,71.49,17,0,13.02
372,Wenling,CN,2021-09-18 18:41:51,28.3669,121.36,74.68,87,6,4.36
373,Opuwo,NA,2021-09-18 18:38:53,-18.0607,13.84,72.32,23,26,7.72
374,Fukue,JP,2021-09-18 18:41:51,32.6881,128.8419,75.16,76,21,21.05
375,Cayenne,GF,2021-09-18 18:41:52,4.9333,-52.3333,89.64,72,90,3.0
376,Finschhafen,PG,2021-09-18 18:41:52,-6.6024,147.8681,75.58,94,100,8.32
377,Nuuk,GL,2021-09-18 18:41:52,64.1835,-51.7216,43.41,56,1,5.75
378,Varkaus,FI,2021-09-18 18:41:52,62.3153,27.873,41.31,83,75,5.06
379,Fagernes,NO,2021-09-18 18:41:53,60.9858,9.2324,53.28,86,100,3.78
380,Ito,JP,2021-09-18 18:41:53,34.9667,139.0833,73.8,90,98,10.25
381,Korinos,GR,2021-09-18 18:41:53,40.315,22.5853,77.38,55,0,6.78
382,Eten,PE,2021-09-18 18:41:54,-6.9081,-79.8642,68.25,68,40,12.66
383,Tigre,AR,2021-09-18 18:41:54,-34.426,-58.5796,79.2,58,0,10.36
384,Cap Malheureux,MU,2021-09-18 18:41:54,-19.9842,57.6142,68.49,87,14,10.49
385,Bonthe,SL,2021-09-18 18:38:13,7.5264,-12.505,78.76,84,100,7.16
386,Buraydah,SA,2021-09-18 18:41:55,26.326,43.975,95.45,14,96,4.79
387,Dingle,PH,2021-09-18 18:41:55,10.9995,122.6711,75.43,91,33,2.73
388,Kokopo,PG,2021-09-18 18:41:55,-4.352,152.2633,76.55,84,87,3.02
389,Bardiyah,LY,2021-09-18 18:41:56,31.7561,25.0865,77.68,77,0,13.11
390,Lusambo,CD,2021-09-18 18:41:56,-4.9667,23.45,71.89,93,100,3.4
391,Oum Hadjer,TD,2021-09-18 18:41:56,13.2954,19.6966,84.18,56,91,9.93
392,Gornet,RO,2021-09-18 18:41:56,45.1167,26.0667,63.05,84,38,7.34
393,Dawlatabad,AF,2021-09-18 18:41:57,36.4141,64.9053,76.82,11,0,4.07
394,Guerrero Negro,MX,2021-09-18 18:41:57,27.9769,-114.0611,76.03,62,4,18.63
395,Timaru,NZ,2021-09-18 18:41:57,-44.4,171.25,38.82,80,98,4.54
396,Mount Pleasant,US,2021-09-18 18:41:29,32.7941,-79.8626,88.18,86,75,7.0
397,Boa Vista,BR,2021-09-18 18:41:58,2.8197,-60.6733,89.58,48,40,5.75
398,Montepuez,MZ,2021-09-18 18:41:58,-13.1256,38.9997,75.04,59,9,9.48
399,Tautira,PF,2021-09-18 18:41:58,-17.7333,-149.15,80.62,78,95,20.13
400,Altamirano,MX,2021-09-18 18:41:59,16.8833,-92.15,74.98,50,48,6.26
401,Bereda,ES,2021-09-18 18:41:59,43.2686,-7.5406,59.14,76,0,2.46
402,Ugoofaaru,MV,2021-09-18 18:41:59,5.6667,73.0,82.85,76,100,9.75
403,Anshun,CN,2021-09-18 18:42:00,26.25,105.9333,66.65,97,100,5.73
404,Kelvington,CA,2021-09-18 18:41:19,52.1667,-103.5343,80.26,19,71,15.66
405,Ponta Delgada,PT,2021-09-18 18:42:00,37.7333,-25.6667,70.52,60,75,10.36
406,Acari,PE,2021-09-18 18:42:01,-15.4311,-74.6158,74.86,48,1,9.53
407,Chernyshevskiy,RU,2021-09-18 18:42:01,63.0128,112.4714,36.21,71,100,1.68
408,Tamasopo,MX,2021-09-18 18:42:01,21.9333,-99.4833,79.27,54,95,5.06
409,Coxim,BR,2021-09-18 18:42:02,-18.5067,-54.76,106.25,11,6,6.29
410,Hithadhoo,MV,2021-09-18 18:42:02,-0.6,73.0833,83.07,73,77,5.06
411,Ostrovnoy,RU,2021-09-18 18:42:02,68.0531,39.5131,37.72,87,19,0.78
412,Harper,LR,2021-09-18 18:39:30,4.375,-7.7169,77.76,85,80,7.72
413,Port-Gentil,GA,2021-09-18 18:42:03,-0.7193,8.7815,77.59,81,100,15.01
414,Ahipara,NZ,2021-09-18 18:38:25,-35.1667,173.1667,48.83,79,7,1.99
415,Jalu,LY,2021-09-18 18:42:03,29.0331,21.5482,87.37,24,0,7.16
416,Haines Junction,CA,2021-09-18 18:42:03,60.7522,-137.5108,44.55,70,100,2.3
417,Bay Roberts,CA,2021-09-18 18:42:04,47.5999,-53.2648,73.15,80,25,7.0
418,Rocha,UY,2021-09-18 18:42:04,-34.4833,-54.3333,68.25,69,0,9.19
419,Ecclefechan,GB,2021-09-18 18:42:04,55.0593,-3.2665,63.36,93,100,0.89
420,Winnemucca,US,2021-09-18 18:42:05,40.973,-117.7357,80.65,10,1,18.41
421,Igarka,RU,2021-09-18 18:42:05,67.4667,86.5833,43.9,92,100,11.43
422,Balabac,PH,2021-09-18 18:42:05,7.9868,117.0645,81.0,79,19,6.85
423,Manokwari,ID,2021-09-18 18:42:06,-0.8667,134.0833,78.55,76,100,5.19
424,Ferme-Neuve,CA,2021-09-18 18:42:06,46.7001,-75.4493,64.18,37,100,6.98
425,Goderich,CA,2021-09-18 18:42:06,43.7501,-81.7165,75.04,60,0,13.8
426,Livingston,GB,2021-09-18 18:42:06,55.9029,-3.5226,62.85,90,0,5.75
427,Guymon,US,2021-09-18 18:42:07,36.6828,-101.4816,86.47,42,1,10.36
428,Roccastrada,IT,2021-09-18 18:42:07,43.0099,11.1665,71.8,73,100,2.91
429,Chute-Aux-Outardes,CA,2021-09-18 18:42:07,49.1168,-68.399,69.78,40,20,13.8
430,Ixtapa,MX,2021-09-18 18:42:08,20.7,-105.2,85.23,81,79,5.01
431,Ponta Do Sol,PT,2021-09-18 18:42:08,32.6667,-17.1,74.12,61,75,6.82
432,Zapolyarnyy,RU,2021-09-18 18:42:08,69.4154,30.8136,38.48,80,7,9.44
433,Muswellbrook,AU,2021-09-18 18:42:09,-32.2667,150.9,45.91,95,0,4.09
434,Fort Nelson,CA,2021-09-18 18:39:03,58.8053,-122.7002,44.19,87,75,4.61
435,Yermish,RU,2021-09-18 18:42:09,54.7678,42.2711,39.27,73,100,6.85
436,Tambilil,PH,2021-09-18 18:42:10,5.9622,124.6697,78.13,83,100,1.97
437,Arcata,US,2021-09-18 18:42:10,40.8665,-124.0828,63.63,94,90,8.01
438,Mackay,AU,2021-09-18 18:42:10,-21.15,149.2,61.05,82,40,3.44
439,Rorvik,NO,2021-09-18 18:42:11,64.8621,11.2373,54.68,69,100,15.77
440,Hutchinson,US,2021-09-18 18:39:30,38.0608,-97.9298,88.83,43,1,3.0
441,Matay,EG,2021-09-18 18:42:11,28.419,30.7792,84.74,29,0,9.42
442,Kendrapara,IN,2021-09-18 18:42:11,20.5042,86.416,79.21,85,100,5.28
443,Samana,DO,2021-09-18 18:42:12,19.2056,-69.3369,88.02,70,75,6.91
444,Batemans Bay,AU,2021-09-18 18:42:12,-35.7167,150.1833,49.19,70,0,6.53
445,Millington,US,2021-09-18 18:41:32,35.3415,-89.8973,84.18,91,90,6.91
446,Ancud,CL,2021-09-18 18:42:12,-41.8697,-73.8203,54.93,63,73,7.29
447,Challapata,BO,2021-09-18 18:42:13,-18.9,-66.7667,63.37,19,15,5.68
448,Diego De Almagro,CL,2021-09-18 18:42:13,-26.3667,-70.05,79.36,12,91,11.83
449,Krasnodar,RU,2021-09-18 18:42:13,45.0,40.0,63.82,65,60,4.59
450,Matara,LK,2021-09-18 18:42:14,5.9485,80.5353,78.8,90,94,6.67
451,Talara,PE,2021-09-18 18:42:14,-4.5772,-81.2719,74.16,64,0,11.5
452,Ulladulla,AU,2021-09-18 18:42:14,-35.35,150.4667,47.88,66,0,6.29
453,Klyuchevskiy,RU,2021-09-18 18:42:15,53.5317,119.4519,31.84,81,0,2.46
454,Elat,IL,2021-09-18 18:42:15,29.5581,34.9482,87.64,27,0,16.11
455,Nanortalik,GL,2021-09-18 18:42:15,60.1432,-45.2371,41.25,94,100,15.46
456,Ambilobe,MG,2021-09-18 18:42:16,-13.2,49.05,75.31,84,89,1.59
457,Barbacoas,CO,2021-09-18 18:42:16,1.6715,-78.1398,83.93,76,72,5.53
458,Minas,UY,2021-09-18 18:42:16,-34.3759,-55.2377,61.52,53,0,5.82
459,Richards Bay,ZA,2021-09-18 18:42:17,-28.783,32.0377,58.75,72,0,4.85
460,Itupiranga,BR,2021-09-18 18:42:17,-5.1347,-49.3267,89.92,43,95,2.93
461,Linxia,CN,2021-09-18 18:42:17,35.6003,103.2064,50.49,74,12,4.25
462,Jiexiu,CN,2021-09-18 18:38:17,37.0244,111.9125,60.1,98,100,10.02
463,Nabisar,PK,2021-09-18 18:42:18,25.0685,69.6419,87.67,67,93,14.72
464,Ormara,PK,2021-09-18 18:42:18,25.2088,64.6357,81.12,88,0,10.4
465,Joshimath,IN,2021-09-18 18:42:18,30.5667,79.5667,69.19,91,51,0.94
466,Shelburne,CA,2021-09-18 18:39:22,44.0787,-80.2041,74.73,30,1,8.77
467,Tairua,NZ,2021-09-18 18:42:19,-37.0167,175.85,47.08,71,7,4.14
468,Mubi,NG,2021-09-18 18:42:19,10.2676,13.2644,77.43,73,71,3.71
469,Kastamonu,TR,2021-09-18 18:42:19,41.5,33.6667,68.02,72,77,2.91
470,Westerland,DE,2021-09-18 18:42:20,54.9079,8.3033,59.02,94,75,9.22
471,Sindgi,IN,2021-09-18 18:42:20,16.9167,76.2333,76.84,75,54,11.5
472,Buta,CD,2021-09-18 18:42:20,2.7858,24.73,69.98,99,100,1.92
473,Kahului,US,2021-09-18 18:37:43,20.8947,-156.47,78.06,81,40,17.27
474,Nelson Bay,AU,2021-09-18 18:42:21,-32.7167,152.15,54.68,93,0,8.57
475,Lesnoye,RU,2021-09-18 18:42:21,58.2841,35.5158,35.98,85,39,6.31
476,Noyabrsk,RU,2021-09-18 18:42:22,63.1994,75.4507,32.4,99,100,19.28
477,Ontario,US,2021-09-18 18:38:54,34.0633,-117.6509,89.87,57,20,5.99
478,Miri,MY,2021-09-18 18:38:14,4.4148,114.0089,78.94,94,40,2.3
479,Tarko-Sale,RU,2021-09-18 18:42:22,64.9225,77.785,39.47,89,100,18.3
480,Malkangiri,IN,2021-09-18 18:42:22,18.35,81.9,74.93,93,100,0.6
481,Nome,US,2021-09-18 18:42:23,64.5011,-165.4064,44.67,76,90,17.27
482,Biu,NG,2021-09-18 18:42:23,10.6129,12.1946,74.23,79,32,3.18
483,Cotonou,BJ,2021-09-18 18:42:23,6.3654,2.4183,80.58,83,40,12.66
484,Spasskoye,RU,2021-09-18 18:42:24,44.6108,132.7969,48.2,62,9,5.39
485,Forecariah,GN,2021-09-18 18:42:24,9.4306,-13.0881,77.74,90,100,3.96
486,Yar-Sale,RU,2021-09-18 18:42:24,66.8333,70.8333,32.77,98,100,25.55
487,Sambava,MG,2021-09-18 18:42:25,-14.2667,50.1667,71.35,83,37,3.71
488,Ballina,AU,2021-09-18 18:42:25,-28.8667,153.5667,64.58,84,40,3.44
489,Kinwat,IN,2021-09-18 18:42:25,19.6333,78.2,76.77,76,95,0.67
490,Alofi,NU,2021-09-18 18:42:26,-19.0595,-169.9187,75.09,100,8,4.61
491,Namibe,AO,2021-09-18 18:42:26,-15.1961,12.1522,61.84,83,6,11.99
492,Shimoda,JP,2021-09-18 18:42:26,34.6667,138.95,76.37,90,100,0.49
493,Qui Nhon,VN,2021-09-18 18:42:27,13.7667,109.2333,77.36,85,100,4.59
494,Spassk-Ryazanskiy,RU,2021-09-18 18:42:27,54.4072,40.3806,43.34,64,100,9.06
495,Toguchin,RU,2021-09-18 18:42:27,55.2353,84.3858,44.47,73,99,6.17
496,Sao Raimundo Das Mangabeiras,BR,2021-09-18 18:42:27,-7.0219,-45.4811,99.84,17,6,5.93
497,Mathbaria,BD,2021-09-18 18:42:28,22.2876,89.9593,77.95,91,100,4.43
498,Savannah Bight,HN,2021-09-18 18:42:28,16.45,-85.85,91.45,78,79,19.22
499,Zhigansk,RU,2021-09-18 18:42:28,66.7697,123.3711,34.56,68,100,15.61
500,Sturgis,US,2021-09-18 18:42:29,41.7992,-85.4192,83.98,29,1,5.75
501,Soyo,AO,2021-09-18 18:42:29,-6.1349,12.3689,75.25,76,58,9.35
502,Dzhebariki-Khaya,RU,2021-09-18 18:42:29,62.2167,135.8,38.37,94,66,2.91
503,Caravelas,BR,2021-09-18 18:42:30,-17.7125,-39.2481,77.63,63,1,8.23
504,Hokitika,NZ,2021-09-18 18:42:30,-42.7167,170.9667,47.95,84,72,4.34
505,Xining,CN,2021-09-18 18:39:39,36.6167,101.7667,47.25,84,77,1.88
506,Zunyi,CN,2021-09-18 18:42:31,27.6867,106.9072,69.13,97,100,5.03
507,Beloha,MG,2021-09-18 18:42:31,-25.1667,45.05,64.2,53,87,11.54
508,El Alto,PE,2021-09-18 18:42:31,-4.2714,-81.2147,71.26,71,17,20.45
509,Darhan,MN,2021-09-18 18:42:31,49.4867,105.9228,53.38,80,98,2.08
510,Kuching,MY,2021-09-18 18:42:32,1.55,110.3333,75.42,94,20,0.0
511,Betsiamites,CA,2021-09-18 18:42:32,48.9413,-68.646,69.89,45,2,11.5
512,Pozo Colorado,PY,2021-09-18 18:42:32,-23.4923,-58.7972,105.94,17,16,10.25
513,Dvinskoy,RU,2021-09-18 18:42:33,62.1535,45.1175,35.55,87,100,6.35
514,Buala,SB,2021-09-18 18:42:33,-8.145,159.5921,79.72,86,88,10.11
515,Escarcega,MX,2021-09-18 18:42:33,18.6089,-90.7454,98.29,34,34,4.68
516,Umm Lajj,SA,2021-09-18 18:42:34,25.0213,37.2685,82.67,64,0,5.08
517,Salinopolis,BR,2021-09-18 18:42:34,-0.6136,-47.3561,83.98,67,18,11.95
518,Khani,GE,2021-09-18 18:42:33,41.9563,42.9566,54.97,84,100,4.52
519,Olavarria,AR,2021-09-18 18:42:34,-36.8927,-60.3225,70.66,56,3,9.33
520,Sioux Lookout,CA,2021-09-18 18:42:35,50.1001,-91.917,62.98,55,90,9.22
521,San Cristobal,VE,2021-09-18 18:42:35,7.7669,-72.225,86.18,48,45,8.08
522,Thap Than,TH,2021-09-18 18:42:35,15.4606,99.8917,78.19,88,97,2.62
523,Broken Hill,AU,2021-09-18 18:42:36,-31.95,141.4333,46.11,53,0,0.0
524,Kundiawa,PG,2021-09-18 18:42:36,-6.0167,144.9667,60.19,98,91,1.63
525,Payakumbuh,ID,2021-09-18 18:42:36,-0.2202,100.6308,69.73,98,100,2.93
526,Hualmay,PE,2021-09-18 18:42:37,-11.0964,-77.6139,66.29,69,11,8.99
527,Katherine,AU,2021-09-18 18:42:37,-14.4667,132.2667,66.52,63,11,6.91
528,Sidney,AU,2021-09-18 18:42:37,-33.8679,151.2073,52.59,67,0,1.01
529,Norsup,VU,2021-09-18 18:42:38,-16.0667,167.3833,77.2,82,74,16.93
530,Port Hardy,CA,2021-09-18 18:42:14,50.6996,-127.4199,51.98,100,75,6.91
531,Egvekinot,RU,2021-09-18 18:42:38,66.3167,-179.1667,31.32,78,14,7.31
532,Los Llanos De Aridane,ES,2021-09-18 18:42:38,28.6585,-17.9182,73.15,78,40,9.22
533,Anadyr,RU,2021-09-18 18:42:39,64.75,177.4833,37.9,93,0,2.24
534,Mana,GF,2021-09-18 18:39:14,5.6592,-53.7767,81.46,78,87,6.55
535,Sungairaya,ID,2021-09-18 18:42:39,0.7,108.9,77.16,89,100,2.75
536,Lovozero,RU,2021-09-18 18:42:39,68.005,35.0117,37.63,80,87,2.15
537,Oranjestad,AW,2021-09-18 18:41:19,12.524,-70.027,87.75,62,20,16.11
538,Porbandar,IN,2021-09-18 18:42:40,21.6422,69.6093,80.8,87,100,7.2
539,Kanigoro,ID,2021-09-18 18:42:40,-8.13,112.219,73.69,90,87,6.8
540,Corinto,GR,2021-09-18 18:42:40,37.9407,22.9573,89.71,64,0,6.38
541,Paszto,HU,2021-09-18 18:42:41,47.9202,19.6983,60.51,74,2,7.63
542,Teacapan,MX,2021-09-18 18:42:41,22.55,-105.75,86.2,68,15,8.39
543,Shingu,JP,2021-09-18 18:42:42,33.7333,135.9833,75.9,86,1,5.97
544,Delijan,IR,2021-09-18 18:42:42,33.9905,50.6838,76.86,19,0,1.72
545,Porto Novo,BJ,2021-09-18 18:42:42,6.4965,2.6036,80.42,84,75,6.73
546,Goleniow,PL,2021-09-18 18:42:43,53.5639,14.8285,58.48,79,90,4.61
547,Abu Zabad,SD,2021-09-18 18:42:43,12.35,29.25,73.56,82,48,3.76
548,Marzuq,YE,2021-09-18 18:42:43,14.4,46.4667,85.12,21,69,1.14
549,Damara,CF,2021-09-18 18:42:44,4.9608,18.7035,70.59,93,78,3.09
550,Sao Domingos,BR,2021-09-18 18:42:44,-13.3983,-46.3183,93.63,14,6,4.7
551,Panama City,PA,2021-09-18 18:41:40,8.9936,-79.5197,89.55,73,40,16.11
552,Yablonovo,RU,2021-09-18 18:42:44,50.8523,37.3574,53.46,61,100,19.04
553,Poya,NC,2021-09-18 18:42:45,-21.35,165.15,62.15,76,0,4.92
554,Xai-Xai,MZ,2021-09-18 18:42:45,-25.0519,33.6442,63.91,57,56,6.64
555,Tiznit,MA,2021-09-18 18:42:45,29.5833,-9.5,69.84,72,0,5.37
556,Aktau,KZ,2021-09-18 18:42:46,43.65,51.2,61.38,36,2,13.42
557,Mala,PE,2021-09-18 18:42:46,-12.6581,-76.6308,66.07,72,45,8.1
558,Arlit,NE,2021-09-18 18:42:46,18.7369,7.3853,98.67,12,0,4.72
559,Itacare,BR,2021-09-18 18:42:46,-14.2775,-38.9967,80.49,63,0,6.67
560,Amberley,US,2021-09-18 18:42:47,39.2048,-84.428,91.24,51,20,3.0
561,Levelland,US,2021-09-18 18:40:25,33.5873,-102.378,86.2,41,0,11.79
562,Eureka,US,2021-09-18 18:39:09,40.8021,-124.1637,63.63,94,99,8.01
563,Khandyga,RU,2021-09-18 18:42:47,62.6667,135.6,36.72,98,29,3.18
564,Nador,MA,2021-09-18 18:42:48,35.174,-2.9287,80.67,50,0,6.91
565,Wabrzezno,PL,2021-09-18 18:42:48,53.2799,18.9477,51.4,80,69,8.16
566,Vegueta,PE,2021-09-18 18:42:48,-11.0231,-77.6431,65.17,71,15,8.99
567,Narsaq,GL,2021-09-18 18:42:49,60.9167,-46.05,44.82,91,98,1.25
568,Brainerd,US,2021-09-18 18:42:49,46.358,-94.2008,72.23,37,1,16.11
569,Antananarivo,MG,2021-09-18 18:42:49,-18.9137,47.5361,64.36,82,75,14.97
570,Zhangye,CN,2021-09-18 18:42:30,38.9342,100.4517,63.14,45,100,5.66
571,George Town,MY,2021-09-18 18:38:18,5.4112,100.3354,78.89,92,20,3.44
572,Krasnoselkup,RU,2021-09-18 18:42:50,65.7,82.4667,37.4,93,29,9.44
573,Pacifica,US,2021-09-18 18:41:50,37.6138,-122.4869,74.71,80,75,14.0
574,Mananara,MG,2021-09-18 18:42:50,-16.1667,49.7667,70.03,94,100,4.25
575,Juneau,US,2021-09-18 18:42:18,58.3019,-134.4197,56.84,82,75,5.75
576,San Miguel De Cauri,PE,2021-09-18 18:42:51,-10.1,-76.5833,59.76,35,29,13.62
577,Japura,ID,2021-09-18 18:38:21,-0.3167,102.35,74.12,97,99,2.62
578,Sokoni,TZ,2021-09-18 18:42:51,-6.4333,39.55,77.18,78,22,14.61
579,Half Moon Bay,US,2021-09-18 18:37:56,37.4636,-122.4286,74.53,71,75,5.75
580,Hammerfest,NO,2021-09-18 18:42:51,70.6634,23.6821,45.05,70,100,2.3
581,Padang,ID,2021-09-18 18:42:52,-0.9492,100.3543,73.45,96,100,0.81
582,Santa Rosa,PH,2021-09-18 18:38:06,14.3122,121.1114,83.08,82,17,5.46
583,Trincomalee,LK,2021-09-18 18:42:52,8.5711,81.2335,78.73,84,100,9.4
584,Pavilosta,LV,2021-09-18 18:42:52,56.8879,21.1859,48.15,64,0,16.08
585,Salaga,GH,2021-09-18 18:42:53,8.5508,-0.5188,77.77,85,98,4.94
586,Ihosy,MG,2021-09-18 18:42:53,-22.4,46.1167,59.97,63,6,7.25
587,Mount Vernon,US,2021-09-18 18:42:53,40.9126,-73.8371,86.81,61,75,6.91
588,Normandin,CA,2021-09-18 18:42:54,48.8333,-72.5321,62.22,55,100,13.8
589,Taltal,CL,2021-09-18 18:38:44,-25.4,-70.4833,62.13,69,100,7.02
590,Nemuro,JP,2021-09-18 18:42:54,43.3236,145.575,59.0,98,100,7.49
591,Mount Gambier,AU,2021-09-18 18:42:55,-37.8333,140.7667,48.11,93,75,12.66
592,Hare Bay,CA,2021-09-18 18:42:55,48.8499,-54.0148,72.75,77,100,15.5
